# t	R	x	y	dOmega[0]	dOmega[1]	dOmega[2]	dOmega[3]
0.100000	4.950249	0.050000	3.950000	0.001000	0.000005	0.000404	0.000000
0.100000	4.950249	0.050000	4.050000	0.001000	0.000005	0.000404	0.000000
0.100000	4.950249	0.050000	4.150000	0.001000	0.000005	0.000404	0.000000
0.100000	4.950249	0.050000	4.250000	0.001000	0.000005	0.000404	0.000000
0.100000	4.950249	0.050000	4.350000	0.001000	0.000005	0.000404	0.000000
0.100000	4.950249	0.050000	4.450000	0.001000	0.000005	0.000404	0.000000
0.100000	4.950249	0.050000	4.550000	0.001000	0.000004	0.000404	0.000000
0.100000	4.950249	0.050000	4.650000	0.001000	0.000004	0.000404	0.000000
0.100000	4.950249	0.050000	4.750000	0.001000	0.000004	0.000404	0.000000
0.100000	4.950249	0.050000	4.850000	0.001000	0.000004	0.000404	0.000000
0.100000	4.950249	0.050000	4.950000	0.001000	0.000004	0.000404	0.000000
0.100000	4.950249	0.150000	-4.950000	0.001000	0.000012	-0.000404	0.000000
0.100000	4.950249	0.150000	-4.850000	0.001000	0.000012	-0.000404	0.000000
0.100000	4.950249	0.150000	-4.750000	0.001000	0.000013	-0.000404	0.000000
0.100000	4.950249	0.150000	-4.650000	0.001000	0.000013	-0.000404	0.000000
0.100000	4.950249	0.150000	-4.550000	0.001000	0.000013	-0.000404	0.000000
0.100000	4.950249	0.150000	-4.450000	0.001000	0.000014	-0.000404	0.000000
0.100000	4.950249	0.150000	-4.350000	0.001000	0.000014	-0.000404	0.000000
0.100000	4.950249	0.150000	-4.250000	0.001000	0.000014	-0.000404	0.000000
0.100000	4.950249	0.150000	-4.150000	0.001000	0.000015	-0.000404	0.000000
0.100000	4.950249	0.150000	-4.050000	0.001000	0.000015	-0.000404	0.000000
0.100000	4.950249	0.150000	-3.950000	0.001000	0.000015	-0.000404	0.000000
0.100000	4.950249	0.150000	3.950000	0.001000	0.000015	0.000404	0.000000
0.100000	4.950249	0.150000	4.050000	0.001000	0.000015	0.000404	0.000000
0.100000	4.950249	0.150000	4.150000	0.001000	0.000015	0.000404	0.000000
0.100000	4.950249	0.150000	4.250000	0.001000	0.000014	0.000404	0.000000
0.100000	4.950249	0.150000	4.350000	0.001000	0.000014	0.000404	0.000000
0.100000	4.950249	0.150000	4.450000	0.001000	0.000014	0.000404	0.000000
0.100000	4.950249	0.150000	4.550000	0.001000	0.000013	0.000404	0.000000
0.100000	4.950249	0.150000	4.650000	0.001000	0.000013	0.000404	0.000000
0.100000	4.950249	0.150000	4.750000	0.001000	0.000013	0.000404	0.000000
0.100000	4.950249	0.150000	4.850000	0.001000	0.000012	0.000404	0.000000
0.100000	4.950249	0.150000	4.950000	0.001000	0.000012	0.000404	0.000000
0.140000	4.902954	-0.150000	-4.950000	0.001000	0.000009	0.000291	0.000000
0.140000	4.902954	-0.150000	-4.850000	0.001000	0.000009	0.000291	0.000000
0.140000	4.902954	-0.150000	-4.750000	0.001000	0.000009	0.000291	0.000000
0.140000	4.902954	-0.150000	-4.650000	0.001000	0.000009	0.000291	0.000000
0.140000	4.902954	-0.150000	-4.550000	0.001000	0.000010	0.000291	0.000000
0.140000	4.902954	-0.150000	-4.450000	0.001000	0.000010	0.000291	0.000000
0.140000	4.902954	-0.150000	-4.350000	0.001000	0.000010	0.000291	0.000000
0.140000	4.902954	-0.150000	-4.250000	0.001000	0.000010	0.000291	0.000000
0.140000	4.902954	-0.150000	-4.150000	0.001000	0.000011	0.000291	0.000000
0.140000	4.902954	-0.150000	-4.050000	0.001000	0.000011	0.000291	0.000000
0.140000	4.902954	-0.150000	-3.950000	0.001000	0.000011	0.000291	0.000000
0.140000	4.902954	-0.150000	3.950000	0.001000	0.000011	-0.000291	0.000000
0.140000	4.902954	-0.150000	4.050000	0.001000	0.000011	-0.000291	0.000000
0.140000	4.902954	-0.150000	4.150000	0.001000	0.000011	-0.000291	0.000000
0.140000	4.902954	-0.150000	4.250000	0.001000	0.000010	-0.000291	0.000000
0.140000	4.902954	-0.150000	4.350000	0.001000	0.000010	-0.000291	0.000000
0.140000	4.902954	-0.150000	4.450000	0.001000	0.000010	-0.000291	0.000000
0.140000	4.902954	-0.150000	4.550000	0.001000	0.000010	-0.000291	0.000000
0.140000	4.902954	-0.150000	4.650000	0.001000	0.000009	-0.000291	0.000000
0.140000	4.902954	-0.150000	4.750000	0.001000	0.000009	-0.000291	0.000000
0.140000	4.902954	-0.150000	4.850000	0.001000	0.000009	-0.000291	0.000000
0.140000	4.902954	-0.150000	4.950000	0.001000	0.000009	-0.000291	0.000000
0.140000	4.902954	-0.050000	-4.950000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	-0.050000	-4.850000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	-0.050000	-4.750000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	-0.050000	-4.650000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	-0.050000	-4.550000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	-0.050000	-4.450000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	-0.050000	-4.350000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	-0.050000	-4.250000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	-0.050000	-4.150000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	-0.050000	-4.050000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	-0.050000	-3.950000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	-0.050000	-3.850000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	-0.050000	-3.750000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	-0.050000	-3.650000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	-0.050000	-3.550000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	-0.050000	-3.450000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	-0.050000	-3.350000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	-0.050000	-3.250000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	-0.050000	-3.150000	0.001000	0.000005	0.000291	0.000000
0.140000	4.902954	-0.050000	-3.050000	0.001000	0.000005	0.000291	0.000000
0.140000	4.902954	-0.050000	-2.950000	0.001000	0.000005	0.000291	0.000000
0.140000	4.902954	-0.050000	2.950000	0.001000	0.000005	-0.000291	0.000000
0.140000	4.902954	-0.050000	3.050000	0.001000	0.000005	-0.000291	0.000000
0.140000	4.902954	-0.050000	3.150000	0.001000	0.000005	-0.000291	0.000000
0.140000	4.902954	-0.050000	3.250000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	-0.050000	3.350000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	-0.050000	3.450000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	-0.050000	3.550000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	-0.050000	3.650000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	-0.050000	3.750000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	-0.050000	3.850000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	-0.050000	3.950000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	-0.050000	4.050000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	-0.050000	4.150000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	-0.050000	4.250000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	-0.050000	4.350000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	-0.050000	4.450000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	-0.050000	4.550000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	-0.050000	4.650000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	-0.050000	4.750000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	-0.050000	4.850000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	-0.050000	4.950000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	0.050000	-4.950000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	0.050000	-4.850000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	0.050000	-4.750000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	0.050000	-4.650000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	0.050000	-4.550000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	0.050000	-4.450000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	0.050000	-4.350000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	0.050000	-4.250000	0.001000	0.000003	-0.000291	0.000000
0.140000	4.902954	0.050000	-4.150000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	0.050000	-4.050000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	0.050000	-3.950000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	0.050000	-3.850000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	0.050000	-3.750000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	0.050000	-3.650000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	0.050000	-3.550000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	0.050000	-3.450000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	0.050000	-3.350000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	0.050000	-3.250000	0.001000	0.000004	-0.000291	0.000000
0.140000	4.902954	0.050000	-3.150000	0.001000	0.000005	-0.000291	0.000000
0.140000	4.902954	0.050000	-3.050000	0.001000	0.000005	-0.000291	0.000000
0.140000	4.902954	0.050000	-2.950000	0.001000	0.000005	-0.000291	0.000000
0.140000	4.902954	0.050000	2.950000	0.001000	0.000005	0.000291	0.000000
0.140000	4.902954	0.050000	3.050000	0.001000	0.000005	0.000291	0.000000
0.140000	4.902954	0.050000	3.150000	0.001000	0.000005	0.000291	0.000000
0.140000	4.902954	0.050000	3.250000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	0.050000	3.350000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	0.050000	3.450000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	0.050000	3.550000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	0.050000	3.650000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	0.050000	3.750000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	0.050000	3.850000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	0.050000	3.950000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	0.050000	4.050000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	0.050000	4.150000	0.001000	0.000004	0.000291	0.000000
0.140000	4.902954	0.050000	4.250000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	0.050000	4.350000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	0.050000	4.450000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	0.050000	4.550000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	0.050000	4.650000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	0.050000	4.750000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	0.050000	4.850000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	0.050000	4.950000	0.001000	0.000003	0.000291	0.000000
0.140000	4.902954	0.150000	-4.950000	0.001000	0.000009	-0.000291	0.000000
0.140000	4.902954	0.150000	-4.850000	0.001000	0.000009	-0.000291	0.000000
0.140000	4.902954	0.150000	-4.750000	0.001000	0.000009	-0.000291	0.000000
0.140000	4.902954	0.150000	-4.650000	0.001000	0.000009	-0.000291	0.000000
0.140000	4.902954	0.150000	-4.550000	0.001000	0.000010	-0.000291	0.000000
0.140000	4.902954	0.150000	-4.450000	0.001000	0.000010	-0.000291	0.000000
0.140000	4.902954	0.150000	-4.350000	0.001000	0.000010	-0.000291	0.000000
0.140000	4.902954	0.150000	-4.250000	0.001000	0.000010	-0.000291	0.000000
0.140000	4.902954	0.150000	-4.150000	0.001000	0.000011	-0.000291	0.000000
0.140000	4.902954	0.150000	-4.050000	0.001000	0.000011	-0.000291	0.000000
0.140000	4.902954	0.150000	-3.950000	0.001000	0.000011	-0.000291	0.000000
0.140000	4.902954	0.150000	3.950000	0.001000	0.000011	0.000291	0.000000
0.140000	4.902954	0.150000	4.050000	0.001000	0.000011	0.000291	0.000000
0.140000	4.902954	0.150000	4.150000	0.001000	0.000011	0.000291	0.000000
0.140000	4.902954	0.150000	4.250000	0.001000	0.000010	0.000291	0.000000
0.140000	4.902954	0.150000	4.350000	0.001000	0.000010	0.000291	0.000000
0.140000	4.902954	0.150000	4.450000	0.001000	0.000010	0.000291	0.000000
0.140000	4.902954	0.150000	4.550000	0.001000	0.000010	0.000291	0.000000
0.140000	4.902954	0.150000	4.650000	0.001000	0.000009	0.000291	0.000000
0.140000	4.902954	0.150000	4.750000	0.001000	0.000009	0.000291	0.000000
0.140000	4.902954	0.150000	4.850000	0.001000	0.000009	0.000291	0.000000
0.140000	4.902954	0.150000	4.950000	0.001000	0.000009	0.000291	0.000000
0.180000	4.840596	-0.150000	-4.950000	0.001000	0.000007	0.000229	0.000000
0.180000	4.840596	-0.150000	-4.850000	0.001000	0.000007	0.000229	0.000000
0.180000	4.840596	-0.150000	-4.750000	0.001000	0.000007	0.000229	0.000000
0.180000	4.840596	-0.150000	-4.650000	0.001000	0.000007	0.000229	0.000000
0.180000	4.840596	-0.150000	-4.550000	0.001000	0.000008	0.000229	0.000000
0.180000	4.840596	-0.150000	-4.450000	0.001000	0.000008	0.000229	0.000000
0.180000	4.840596	-0.150000	-4.350000	0.001000	0.000008	0.000229	0.000000
0.180000	4.840596	-0.150000	-4.250000	0.001000	0.000008	0.000229	0.000000
0.180000	4.840596	-0.150000	-4.150000	0.001000	0.000008	0.000229	0.000000
0.180000	4.840596	-0.150000	-4.050000	0.001000	0.000008	0.000229	0.000000
0.180000	4.840596	-0.150000	-3.950000	0.001000	0.000009	0.000229	0.000000
0.180000	4.840596	-0.150000	-3.850000	0.001000	0.000009	0.000229	0.000000
0.180000	4.840596	-0.150000	3.850000	0.001000	0.000009	-0.000229	0.000000
0.180000	4.840596	-0.150000	3.950000	0.001000	0.000009	-0.000229	0.000000
0.180000	4.840596	-0.150000	4.050000	0.001000	0.000008	-0.000229	0.000000
0.180000	4.840596	-0.150000	4.150000	0.001000	0.000008	-0.000229	0.000000
0.180000	4.840596	-0.150000	4.250000	0.001000	0.000008	-0.000229	0.000000
0.180000	4.840596	-0.150000	4.350000	0.001000	0.000008	-0.000229	0.000000
0.180000	4.840596	-0.150000	4.450000	0.001000	0.000008	-0.000229	0.000000
0.180000	4.840596	-0.150000	4.550000	0.001000	0.000008	-0.000229	0.000000
0.180000	4.840596	-0.150000	4.650000	0.001000	0.000007	-0.000229	0.000000
0.180000	4.840596	-0.150000	4.750000	0.001000	0.000007	-0.000229	0.000000
0.180000	4.840596	-0.150000	4.850000	0.001000	0.000007	-0.000229	0.000000
0.180000	4.840596	-0.150000	4.950000	0.001000	0.000007	-0.000229	0.000000
0.180000	4.840596	-0.050000	-4.950000	0.001000	0.000002	0.000230	0.000000
0.180000	4.840596	-0.050000	-4.850000	0.001000	0.000002	0.000230	0.000000
0.180000	4.840596	-0.050000	-4.750000	0.001000	0.000002	0.000230	0.000000
0.180000	4.840596	-0.050000	-4.650000	0.001000	0.000002	0.000230	0.000000
0.180000	4.840596	-0.050000	-4.550000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-4.450000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-4.350000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-4.250000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-4.150000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-4.050000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-3.950000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-3.850000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-3.750000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-3.650000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-3.550000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-3.450000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-3.350000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	-0.050000	-3.250000	0.001000	0.000004	0.000230	0.000000
0.180000	4.840596	-0.050000	-3.150000	0.001000	0.000004	0.000230	0.000000
0.180000	4.840596	-0.050000	-3.050000	0.001000	0.000004	0.000230	0.000000
0.180000	4.840596	-0.050000	-2.950000	0.001000	0.000004	0.000230	0.000000
0.180000	4.840596	-0.050000	-2.850000	0.001000	0.000004	0.000230	0.000000
0.180000	4.840596	-0.050000	2.850000	0.001000	0.000004	-0.000230	0.000000
0.180000	4.840596	-0.050000	2.950000	0.001000	0.000004	-0.000230	0.000000
0.180000	4.840596	-0.050000	3.050000	0.001000	0.000004	-0.000230	0.000000
0.180000	4.840596	-0.050000	3.150000	0.001000	0.000004	-0.000230	0.000000
0.180000	4.840596	-0.050000	3.250000	0.001000	0.000004	-0.000230	0.000000
0.180000	4.840596	-0.050000	3.350000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	3.450000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	3.550000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	3.650000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	3.750000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	3.850000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	3.950000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	4.050000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	4.150000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	4.250000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	4.350000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	4.450000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	4.550000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	-0.050000	4.650000	0.001000	0.000002	-0.000230	0.000000
0.180000	4.840596	-0.050000	4.750000	0.001000	0.000002	-0.000230	0.000000
0.180000	4.840596	-0.050000	4.850000	0.001000	0.000002	-0.000230	0.000000
0.180000	4.840596	-0.050000	4.950000	0.001000	0.000002	-0.000230	0.000000
0.180000	4.840596	0.050000	-4.950000	0.001000	0.000002	-0.000230	0.000000
0.180000	4.840596	0.050000	-4.850000	0.001000	0.000002	-0.000230	0.000000
0.180000	4.840596	0.050000	-4.750000	0.001000	0.000002	-0.000230	0.000000
0.180000	4.840596	0.050000	-4.650000	0.001000	0.000002	-0.000230	0.000000
0.180000	4.840596	0.050000	-4.550000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-4.450000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-4.350000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-4.250000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-4.150000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-4.050000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-3.950000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-3.850000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-3.750000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-3.650000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-3.550000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-3.450000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-3.350000	0.001000	0.000003	-0.000230	0.000000
0.180000	4.840596	0.050000	-3.250000	0.001000	0.000004	-0.000230	0.000000
0.180000	4.840596	0.050000	-3.150000	0.001000	0.000004	-0.000230	0.000000
0.180000	4.840596	0.050000	-3.050000	0.001000	0.000004	-0.000230	0.000000
0.180000	4.840596	0.050000	-2.950000	0.001000	0.000004	-0.000230	0.000000
0.180000	4.840596	0.050000	-2.850000	0.001000	0.000004	-0.000230	0.000000
0.180000	4.840596	0.050000	2.850000	0.001000	0.000004	0.000230	0.000000
0.180000	4.840596	0.050000	2.950000	0.001000	0.000004	0.000230	0.000000
0.180000	4.840596	0.050000	3.050000	0.001000	0.000004	0.000230	0.000000
0.180000	4.840596	0.050000	3.150000	0.001000	0.000004	0.000230	0.000000
0.180000	4.840596	0.050000	3.250000	0.001000	0.000004	0.000230	0.000000
0.180000	4.840596	0.050000	3.350000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	3.450000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	3.550000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	3.650000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	3.750000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	3.850000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	3.950000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	4.050000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	4.150000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	4.250000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	4.350000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	4.450000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	4.550000	0.001000	0.000003	0.000230	0.000000
0.180000	4.840596	0.050000	4.650000	0.001000	0.000002	0.000230	0.000000
0.180000	4.840596	0.050000	4.750000	0.001000	0.000002	0.000230	0.000000
0.180000	4.840596	0.050000	4.850000	0.001000	0.000002	0.000230	0.000000
0.180000	4.840596	0.050000	4.950000	0.001000	0.000002	0.000230	0.000000
0.180000	4.840596	0.150000	-4.950000	0.001000	0.000007	-0.000229	0.000000
0.180000	4.840596	0.150000	-4.850000	0.001000	0.000007	-0.000229	0.000000
0.180000	4.840596	0.150000	-4.750000	0.001000	0.000007	-0.000229	0.000000
0.180000	4.840596	0.150000	-4.650000	0.001000	0.000007	-0.000229	0.000000
0.180000	4.840596	0.150000	-4.550000	0.001000	0.000008	-0.000229	0.000000
